date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2/7/2012,2411,614,10401254,16940.15309,,,0,1.428555858,0.081205518,,0,,81.44913473,,30700,280.8536769,,30700,,45.42620292,,,,,,3989800,1003,292247,87830.36538,,0.359633508,,1.00E-08,,105101.8137,,,,
2/8/2012,2450,624,8260341,13237.72596,,,0,1.428555858,0.055853299,,0,,57.91987072,,31200,283.2131311,,31200,,19.60910622,,,,,,4021000,1037,227815,205057.7908,,1.010372307,,1.00E-08,,230177.967,,,,
2/9/2012,2319,567,1393325,2457.363316,,,0,1.467542295,0.027651326,,0,,25.88164142,,28350,255.5410128,,28350,,31.8288144,,,,,,4049350,936,26756,127222.7721,,5.212028545,,1.00E-08,,139453.0357,,,,
2/10/2012,2189,538,862298,1602.784387,,,0,1.492076864,0.020837075,,0,,16.96137936,,26900,240.8708985,,26900,,46.08467454,,,,,,4076250,814,13562,88451.31359,,7.351938986,,1.00E-08,,99706.99653,,,,
2/11/2012,2240,624,533687,855.2676282,,,0,1.492076864,0.024655112,,0,,21.44994742,,31200,277.2523098,,31200,,44.50558519,,,,,,4107450,870,1751,92290.6638,,63.76750512,,11.572727,,111656.9015,,,,
2/12/2012,2256,608,580811,955.28125,,,0,1.49805204,0.024268263,,0,,19.29326914,,30400,268.1585848,,30400,,38.20425084,,,,,,4137850,795,1622,108308.6282,,80.36051895,,10.691529,,130344.7617,,,,
2/13/2012,2071,617,555802,900.8136143,,,0,1.527693599,0.022253513,,0,,16.2450646,,30850,270.1141843,,30850,,39.35337272,,,,,,4168700,730,1471,105929.9296,,77.13691239,,11.82854485,,113468.3981,,,,
2/14/2012,2058,599,552266,921.9799666,,,0,1.527693599,0.021657235,,0,,16.89264325,,29950,260.3634502,,29950,,25.2678027,,,,,,4198650,780,1565,166166.0117,,118.4151388,,11.571161,,185319.6922,,,,
2/15/2012,1849,616,486247,789.362013,,,0,1.527693599,0.026616038,,0,,16.0228549,,30800,265.8028822,,30800,,41.56671121,,,,,,4229450,602,1212,101750.8934,,88.57214867,,10.84031805,,107349.4442,,,,
2/16/2012,2078,570,616298,1081.224561,,,0,1.583318665,0.02997662,,0,,23.0220445,,28500,244.3077068,,28500,,43.09855574,,,,,,4257950,768,1556,98795.65398,,70.55562225,,12.79829257,,109784.5482,,,,
2/17/2012,1981,589,563739,957.1120543,,,0,1.5926655,0.023352063,,0,,17.16376636,,29450,250.7172179,,29450,,43.36541291,,,,,,4287400,735,1489,98866.8091,,73.58793608,,12.21069286,,109572.4368,,,,
2/18/2012,1991,608,507715,835.0575658,,,0,1.5926655,0.016103946,,0,,11.54652951,,30400,256.9827227,,30400,,59.32888722,,,,,,4317800,717,1457,72777.36365,,54.54285452,,10.79428947,,79468.93904,,,,
2/19/2012,2042,624,601916,964.6089744,,,0,1.628369329,0.029606107,,0,,22.94473283,,31200,261.8532996,,31200,,60.11612334,,,,,,4349000,775,1565,72343.32087,,50.769458,,10.2983341,,79454.20177,,,,
2/20/2012,1978,569,565024,993.0123023,,,0,1.66870369,0.019698875,,0,,15.71970211,,28450,237.2214417,,28450,,10.54252263,,,,,,4377450,798,1604,415218.4591,,271.1515579,,10.42710539,,434927.0988,,,,
2/21/2012,2111,632,571772,904.7025316,,,0,1.66870369,0.024742797,,0,,19.54680986,,31600,261.5983035,,31600,,18.27503849,,,,,,4409050,790,1595,241260.7778,,156.5069411,,10.823593,,249628.5711,,,,
2/22/2012,1908,584,462888,792.6164384,,,0,1.674932829,0.019750017,,0,,13.86451179,,29200,240.1396947,,29200,,28.52421465,,,,,,4438250,702,1428,155595.8702,,113.5481382,,10.39100048,,162146.7413,,,,
2/23/2012,2428,638,715290,1121.144201,,,0,1.72737816,0.050846041,,0,,36.71084159,,31900,260.4722437,,31900,,4.51266754,,,,,,4470150,722,1462,990578.1801,,683.0722896,,8.892189835,,998651.6874,,,,
2/24/2012,1692,498,412899,829.1144578,,,0,1.72737816,0.024938527,,0,,14.73866965,,24900,202.1890746,,24900,,136.0744039,,,,,,4495050,591,1176,33033.76587,,30.22550118,,10.07735403,,35545.18939,,,,
2/25/2012,1772,545,619255,1136.247706,,,0,1.72737816,0.071662551,,0,,35.25797529,,27250,219.9378635,,27250,,21.97013731,,,,,,4522300,492,1002,205838.4951,,207.8837553,,9.29200473,,208299.5228,,,,
2/26/2012,1656,609,398193,653.8472906,,,0,1.735536111,0.022608167,,0,,11.25886727,,30450,244.1216847,,30450,,80.02409445,,,,,,4552750,498,981,56892.24016,,70.34775444,,9.79025384,,69011.14711,,,,
2/27/2012,1449,432,423459,980.2291667,,,0,1.742164447,0.040373737,,0,,18.8545352,,21600,172.3523561,,21600,,86.84379425,,,,,,4574350,467,915,52673.30889,,61.66988872,,10.761064,,56427.94818,,,,
2/28/2012,1502,481,436145,906.7463617,,,0,1.742164447,0.048099438,,0,,23.47252559,,24050,190.897921,,24050,,117.9637363,,,,,,4598400,488,1036,38981.47129,,39.52757552,,10.14219299,,40950.56824,,,,
2/29/2012,1473,382,533603,1396.866492,,,0,1.742164447,0.068860674,,0,,34.01717299,,19100,150.9799675,,19100,,36.50120692,,,,,,4617500,494,970,126502.6663,,140.5939606,,11.024884,,136376.1418,,,,
3/1/2012,1711,489,555502,1135.99591,,,0,1.661243706,0.03656716,,0,,23.5126838,,24450,192.2521785,,24450,,64.68091816,,,,,,4641950,643,1266,71766.91569,,62.84218395,,11.31845129,,79558.20488,,,,
3/2/2012,2192,753,710953,944.1606906,,,0,1.36168135,0.026426757,,0,,22.64773087,,37650,293.6629199,,37650,,75.01562325,,,,,,4679600,857,1696,62381.67194,,40.70439462,,12.0674039,,69034.65328,,,,
3/3/2012,2294,967,619954,641.1106515,,,0,1.36168135,0.018286868,,0,,16.47646825,,48350,373.2643112,,48350,,60.48099115,,,,,,4727950,901,1783,78172.49535,,48.07911736,,12.7235244,,85725.06625,,,,
3/4/2012,1634,743,475618,640.1318977,,,0,1.872755827,0.020264985,,0,,12.26031569,,37150,284.5638077,,37150,,44.10966059,,,,,,4765100,605,1193,108028.4894,,94.19006519,,10.82064624,,112368.7478,,,,
3/5/2012,1333,480,305371,636.1895833,,,0,2.050843486,0.02074058,,0,,8.71104368,,24000,182.9153703,,24000,,122.5238226,,,,,,4789100,420,822,39087.09259,,49.27935512,,12.48635901,,40507.62991,,,,
3/6/2012,1442,467,477029,1021.475375,,,0,2.050843486,0.053901279,,0,,24.95629201,,23350,177.0979439,,23350,,100.1538182,,,,,,4812450,463,911,48050.58943,,54.4129697,,12.7281344,,49570.21539,,,,
3/7/2012,1372,336,294175,875.5208333,,,0,2.050843486,0.031558552,,0,,16.34732981,,16800,126.9762385,,16800,,48.75907957,,,,,,4829250,518,1087,99043.09192,,93.23917177,,10.14340898,,101350.9797,,,,
3/8/2012,1403,410,538183,1312.641463,,,0,1.846007751,0.076023116,,0,,35.65484132,,20500,154.2863034,,20500,,39.04745291,,,,,,4849750,469,959,124201.4431,,131.4763657,,10.55098796,,126085.8347,,,,
3/9/2012,1541,398,326678,820.798995,,,0,1.682498524,0.024779165,,0,,12.0426743,,19900,149.1585638,,19900,,60.77935976,,,,,,4869650,486,1000,80120.12662,,82.42963552,,10.76615408,,82429.63552,,,,
3/10/2012,1422,368,318881,866.5244565,,,0,1.682498524,0.035288764,,0,,15.7035002,,18400,137.3963032,,18400,,93.22697793,,,,,,4888050,445,921,52431.71138,,59.64064763,,10.31645488,,54929.03647,,,,
3/11/2012,1563,443,344529,777.717833,,,0,1.682498524,0.030736607,,0,,15.7678795,,22150,164.6521527,,22150,,120.5711532,,,,,,4910200,513,1050,40724.50058,,41.78997618,,10.56800603,,43879.47499,,,,
3/12/2012,1522,413,534905,1295.169492,,,0,1.682498524,0.068006455,,0,,30.73891745,,20650,152.8590405,,20650,,165.9705722,,,,,,4930850,452,934,29709.18238,,33.55254969,,10.337261,,31338.08141,,,,
3/13/2012,1914,652,529458,812.0521472,,,0,1.323115045,0.044274525,,0,,25.94487191,,32600,239.7324442,,32600,,45.79652532,,,,,,4963450,586,1197,108380.4932,,98.06662216,,10.83776598,,117385.7467,,,,
3/14/2012,2334,758,14903970,19662.22955,,,0,1.200362664,0.027305316,,0,,20.42437618,,37900,276.5953193,,37900,,100.3054009,,,,,,5001350,748,423719,49861.2234,,0.138002497,,1.00E-08,,58474.27996,,,,
3/15/2012,2832,663,41470515,62549.79638,,,0,1.200362664,0.031460117,,0,,32.34100001,,33150,240.3366769,,33150,,39.33474482,,,,,,5034500,1028,1203982,127991.1697,,0.399672855,,1.00E-08,,481198.9238,,,,
3/16/2012,1674,602,472628,785.0963455,,,0,1.417910239,0.042036979,,0,,21.52293307,,30100,216.9272993,,30100,,32.3444693,,,,,,5064600,512,1008,156583.1844,,189.4059405,,13.04730248,,190921.188,,,,
3/17/2012,1548,563,360360,640.071048,,,0,1.466008993,0.026580117,,0,,11.801572,,28150,201.7524913,,28150,,98.41303936,,,,,,5092750,444,883,51748.73201,,62.17708822,,14.70692656,,54902.3689,,,,
3/18/2012,1857,651,510542,784.2427035,,,0,1.466008993,0.038703021,,0,,22.3703463,,32550,231.8059431,,32550,,41.55654402,,,,,,5125300,578,1141,123333.1626,,111.2763298,,11.74738702,,126966.2923,,,,
3/19/2012,2185,723,645731,893.1272476,,,0,1.536455677,0.0300378,,0,,21.26676244,,36150,255.6403724,,36150,,24.09438688,,,,,,5161450,708,1396,214217.9432,,163.2436132,,12.61285506,,227888.0841,,,,
3/20/2012,1954,701,598219,853.3794579,,,0,1.589035449,0.032618026,,0,,21.95193127,,35050,246.1897431,,35050,,49.41688759,,,,,,5196500,673,1331,105156.3596,,81.77779257,,13.351146,,108846.2419,,,,
3/21/2012,2092,717,599889,836.665272,,,0,1.589035449,0.034578169,,0,,24.55050002,,35850,250.0836144,,35850,,50.86027992,,,,,,5232350,710,1404,102876.9407,,79.28505355,,13.07277752,,111316.2152,,,,
3/22/2012,1744,570,660604,1158.954386,,,0,1.842884132,0.041629521,,0,,23.97860417,,28500,197.7342064,,28500,,40.55720305,,,,,,5260850,576,1137,129714.3196,,116.7015812,,15.12815858,,132689.6978,,,,
3/23/2012,1799,513,452533,882.1306043,,,0,1.963889721,0.01497305,,0,,11.16989508,,25650,177.0973234,,25650,,21.16980775,,,,,,5286500,746,1481,249718.8478,,205.0984781,,11.0296272,,303750.846,,,,
3/24/2012,1518,509,362940,713.0451866,,,0,1.963889721,0.028465805,,0,,14.63142358,,25450,174.8745753,,25450,,35.9493366,,,,,,5311950,514,1016,147762.1148,,148.2075871,,16.84052711,,150578.9084,,,,
3/25/2012,1492,467,481966,1032.047109,,,0,1.963889721,0.046352362,,0,,23.547,,23350,159.7426574,,23350,,73.88798326,,,,,,5335300,508,998,72207.95269,,76.1915097,,14.02741701,,76039.12668,,,,
3/26/2012,1581,551,458721,832.5245009,,,0,1.779052181,0.036612903,,0,,20.43,,27550,187.5075753,,27550,,95.22829208,,,,,,5362850,558,1106,56315.72175,,54.81491276,,15.37422092,,60625.29351,,,,
3/27/2012,1901,580,564098,972.5827586,,,0,1.7154861,0.055307115,,0,,35.12001817,,29000,196.3148085,,29000,,35.45925511,,,,,,5391850,635,1259,152057.6217,,124.9413699,,11.759034,,157301.1847,,,,
3/28/2012,1725,597,441671,739.8174204,,,0,1.7154861,0.024741399,,0,,14.20156327,,29850,200.9563421,,29850,,109.1535109,,,,,,5421700,574,1131,49670.41329,,47.43016306,,12.69120443,,53643.51442,,,,
3/29/2012,1752,635,404244,636.6047244,,,0,1.726055377,0.03374172,,0,,17.51195288,,31750,212.5030944,,31750,,31.50373101,,,,,,5453450,519,1030,173104.8934,,172.3107581,,15.53704279,,177480.0808,,,,
3/30/2012,1893,590,526360,892.1355932,,,0,1.748066151,0.047051471,,0,,25.59600008,,29500,196.38151,,29500,,40.46301467,,,,,,5482950,544,1075,135505.2273,,129.8230373,,15.57446937,,139559.7651,,,,
3/31/2012,1658,565,415540,735.4690265,,,0,1.748066151,0.035680279,,0,,17.91150001,,28250,187.0962767,,28250,,53.51779731,,,,,,5511200,502,987,102978.8272,,108.148249,,12.75153102,,106742.3217,,,,
4/1/2012,1845,581,473873,815.616179,,,0,1.748066151,0.048588448,,0,,26.91800044,,29050,191.3857678,,29050,,58.86614728,,,,,,5540250,554,1097,94116.06257,,89.19361271,,10.750573,,97845.39314,,,,
4/2/2012,1621,542,404032,745.4464945,,,0,1.779969366,0.029860887,,0,,14.81100002,,27100,177.669807,,27100,,31.61273285,,,,,,5567350,496,984,176111.0002,,182.1020841,,14.8983564,,179188.4507,,,,
4/3/2012,1522,542,358164,660.8191882,,,0,1.785013891,0.026532732,,0,,12.52344945,,27100,176.8091591,,27100,,136.0581964,,,,,,5594450,472,928,41118.06675,,46.36304155,,12.77652851,,43024.90256,,,,
4/4/2012,1742,507,340990,672.5641026,,,0,1.785013891,0.032119653,,0,,16.4131428,,25350,164.645539,,25350,,10.99294961,,,,,,5619800,511,1005,511218.572,,524.8921195,,11.68520481,,527516.5801,,,,
4/5/2012,1541,477,320941,672.8322851,,,0,1.785013891,0.036038804,,0,,18.01940199,,23850,154.2485803,,23850,,102.6802878,,,,,,5643650,500,985,54963.32473,,59.03582458,,10.54939659,,58150.28721,,,,
4/6/2012,1663,559,378050,676.2969589,,,0,1.596452327,0.044496066,,0,,24.91779695,,27950,179.8742859,,27950,,150.0358525,,,,,,5671600,560,1107,37801.63144,,37.89936035,,10.82505299,,41954.59191,,,,
4/7/2012,1597,615,357473,581.2569106,,,0,1.588727273,0.031537262,,0,,15.10634851,,30750,196.8267469,,30750,,106.4592698,,,,,,5702350,479,947,53563.67756,,60.19307734,,14.36064798,,57002.84424,,,,
4/8/2012,1686,628,446758,711.3980892,,,0,1.588727273,0.038071941,,0,,20.71113609,,31400,199.8866361,,31400,,126.4601985,,,,,,5733750,544,1071,45340.35269,,47.00026597,,12.56686098,,50337.28486,,,,
4/9/2012,1682,620,392662,633.3258065,,,0,1.64779576,0.028991416,,0,,13.51,,31000,196.2791101,,31000,,123.7912432,,,,,,5764750,466,916,46568.31819,,55.03131195,,15.33090766,,50408.68174,,,,
4/10/2012,1917,660,552023,836.3984848,,,0,1.684098268,0.049228304,,0,,29.9800374,,33000,207.7530076,,33000,,90.25395522,,,,,,5797750,609,1200,64238.18198,,61.29286133,,12.9334684,,73551.4336,,,,
4/11/2012,1709,525,398356,758.7733333,,,0,1.684098268,0.046948775,,0,,26.33826296,,26250,164.5132212,,26250,,51.38667371,,,,,,5824000,561,1094,113336.7774,,111.7391211,,12.0099227,,122242.5985,,,,
4/12/2012,1806,575,426501,741.7408696,,,0,1.694179226,0.044977058,,0,,24.06272599,,28750,179.2960574,,28750,,53.5714088,,,,,,5852750,535,1050,109251.3736,,107.5843281,,11.45876812,,112963.5445,,,,
4/13/2012,1723,574,432347,753.21777,,,0,1.729383824,0.049233469,,0,,28.35847806,,28700,178.11084,,28700,,68.98729807,,,,,,5881450,576,1135,85254.09987,,85.89362429,,10.43255499,,97489.26357,,,,
4/14/2012,1853,551,394720,716.3702359,,,0,1.729383824,0.049832863,,0,,26.01275456,,27550,170.1768489,,27550,,63.26125393,,,,,,5909000,522,1026,93406.30532,,178.58505,,10.58356299,,183228.2613,,,,
4/15/2012,1539,548,322565,588.6222628,,,0,1.729383824,0.039722247,,0,,18.82834523,,27400,168.4691059,,27400,,104.5077668,,,,,,5936400,474,933,56803.43369,,90.85693157,,11.2733709,,84769.51715,,,,
4/16/2012,1635,580,460895,794.6465517,,,0,1.711558735,0.052042448,,0,,27.0620728,,29000,177.4399034,,29000,,69.93205846,,,,,,5965400,520,1022,85302.79433,,87.64424507,,13.46937263,,89572.41846,,,,
4/17/2012,1540,555,394034,709.9711712,,,0,1.701059025,0.046109047,,0,,24.0228136,,27750,169.0054479,,27750,,62.65161986,,,,,,5993150,521,1026,95658.34074,,97.56744013,,11.15299644,,100104.1936,,,,
4/18/2012,1649,554,394788,712.6137184,,,0,1.701059025,0.038670178,,0,,20.72721547,,27700,167.9247947,,27700,,49.34563081,,,,,,6020850,536,1050,122013.842,,122.0208787,,11.19636981,,128121.9227,,,,
4/19/2012,1493,542,349244,644.3616236,,,0,1.701059025,0.036855062,,0,,17.72728482,,27100,163.551286,,27100,,101.5457791,,,,,,6047950,481,945,59558.85172,,66.88277766,,11.287428,,63204.22489,,,,
4/20/2012,1443,539,327482,607.5732839,,,0,1.617349457,0.028110305,,0,,12.31231338,,26950,161.9244761,,26950,,39.58966207,,,,,,6074900,438,860,153446.6242,,181.7958766,,11.23114257,,156344.4539,,,,
4/21/2012,1374,507,436827,861.591716,,,0,1.617349457,0.043406418,,0,,15.27905922,,25350,151.6782099,,25350,,181.856713,,,,,,6100250,352,693,33544.26625,,51.09865305,,10.82661426,,35411.36656,,,,
4/22/2012,1532,536,320451,597.8563433,,,0,1.617349457,0.030027135,,0,,12.6113969,,26800,159.6526877,,26800,,87.23940919,,,,,,6127050,420,827,70232.59393,,90.01247462,,10.61957358,,74440.31651,,,,
4/23/2012,1579,549,451886,823.1074681,,,0,1.590242641,0.045151708,,0,,20.7697856,,27450,162.7955155,,27450,,81.15555355,,,,,,6154500,460,897,75835.84525,,91.88499834,,11.60735759,,82420.84351,,,,
4/24/2012,1679,637,651121,1022.167975,,,0,1.487943874,0.096728016,,0,,47.3,,31850,187.9177544,,31850,,89.18659616,,,,,,6186350,489,972,69364.12271,,74.50314884,,13.39291924,,72417.06068,,,,
4/25/2012,1556,491,339945,692.3523422,,,0,1.487943874,0.0313978,,0,,14.2232034,,24550,144.2745818,,24550,,105.7804087,,,,,,6210900,453,893,58715.03121,,69.78431358,,15.80876127,,62317.39203,,,,
4/26/2012,1661,459,428402,933.3376906,,,0,1.487943874,0.044687178,,0,,21.80734266,,22950,134.3752256,,22950,,84.65902954,,,,,,6233850,488,966,73634.79164,,80.65812462,,11.522143,,77915.74839,,,,
4/27/2012,1451,480,376722,784.8375,,,0,1.4353038,0.045206852,,0,,21.51846159,,24000,139.9841799,,24000,,184.7884153,,,,,,6257850,476,933,33864.94759,,39.53182204,,11.255782,,36883.18997,,,,
4/28/2012,1491,490,379193,773.8632653,,,0,1.33573161,0.036395108,,0,,17.72441753,,24500,142.3432314,,24500,,192.6511198,,,,,,6282350,487,958,32609.98434,,36.73507372,,12.88024789,,35192.20062,,,,
4/29/2012,1572,537,346496,645.2439479,,,0,1.33573161,0.036508922,,0,,18.10842549,,26850,155.3326888,,26850,,176.8286192,,,,,,6309200,496,973,35679.74476,,40.05766541,,12.83786416,,38976.10845,,,,
4/30/2012,1982,597,465688,780.0469012,,,0,1.33573161,0.032301973,,0,,17.70148146,,29850,171.8751232,,29850,,54.10194969,,,,,,6339050,548,1077,117168.6055,,112.7048166,,15.57672982,,121383.0874,,,,
5/1/2012,2097,654,516222,789.3302752,,,0,1.28885676,0.04920337,,0,,27.30787027,,32700,187.3190254,,32700,,53.12144598,,,,,,6371750,555,1084,119946.8479,,141.2879536,,13.22868333,,153156.1417,,,,
5/2/2012,2095,592,848959,1434.052365,,,0,1.264105087,0.096752655,,0,,53.5042181,,29600,168.7768986,,29600,,28.83901703,,,,,,6401350,553,1080,221968.3838,,210.1404051,,13.5949396,,226951.6375,,,,
5/3/2012,1751,567,621344,1095.844797,,,0,1.264105087,0.080763365,,0,,42.40076668,,28350,160.9367467,,28350,,67.6909732,,,,,,6429700,525,1029,94986.07711,,95.5949822,,14.10104896,,98367.23669,,,,
5/4/2012,1481,468,426880,912.1367521,,,0,1.263898235,0.043185708,,0,,17.1015402,,23400,132.3549922,,23400,,56.5707936,,,,,,6453100,396,761,114071.2299,,166.2389465,,16.847795,,126507.8383,,,,
5/5/2012,1567,459,331181,721.5272331,,,0,1.26162287,0.027269675,,0,,11.20783645,,22950,129.3496807,,22950,,79.61425535,,,,,,6476050,411,809,81342.84459,,103.7179749,,16.95470261,,83907.84173,,,,
5/6/2012,1458,563,360445,640.2220249,,,0,1.26162287,0.037028302,,0,,15.7,,28150,157.9710034,,28150,,223.4457927,,,,,,6504200,424,833,29108.62595,,38.1106843,,15.94669342,,31746.20003,,,,
5/7/2012,1605,534,414776,776.7340824,,,0,1.26162287,0.034067248,,0,,16.93142246,,26700,149.2213937,,26700,,97.88871663,,,,,,6530900,497,973,66717.59754,,71.96202381,,15.05003107,,70019.04916,,,,
5/8/2012,1685,594,403233,678.8434343,,,0,1.235351186,0.035511536,,0,,17.86230253,,29700,165.2364113,,29700,,168.2701544,,,,,,6560600,503,983,38988.49457,,42.4350101,,15.22492019,,41713.61493,,,,
5/9/2012,1740,564,400388,709.9078014,,,0,1.171418357,0.033182255,,0,,17.65295992,,28200,156.2196455,,28200,,69.46234123,,,,,,6588800,532,1048,94854.27476,,94.49349101,,14.08081116,,99029.17858,,,,
5/10/2012,1727,571,414606,726.1050788,,,0,1.171418357,0.0337775,,0,,17.53052258,,28550,157.47618,,28550,,61.87904203,,,,,,6617350,519,1021,106940.0848,,117.1916205,,12.64028297,,119652.6445,,,,
5/11/2012,1659,582,454804,781.4501718,,,0,1.171418357,0.051911416,,0,,26.52673359,,29100,159.8071151,,29100,,204.4220864,,,,,,6646450,511,1004,32513.36544,,36.31151767,,12.0193215,,36456.76374,,,,
5/12/2012,1542,560,470430,840.0535714,,,0,1.164541688,0.025624783,,0,,11.76177518,,28000,153.121231,,28000,,149.2888171,,,,,,6674450,459,896,44708.30521,,52.7324984,,12.52947916,,47248.31857,,,,
5/13/2012,1691,580,405006,698.2862069,,,0,1.162545235,0.037898746,,0,,18.94937309,,29000,157.903766,,29000,,143.1797054,,,,,,6703450,500,986,46818.43689,,50.93258383,,12.67876405,,50219.52766,,,,
5/14/2012,1916,611,472210,772.8477905,,,0,1.162545235,0.031207219,,0,,17.10155585,,30550,165.5888031,,30550,,38.49265623,,,,,,6734000,548,1069,174942.4607,,179.6873997,,13.61303901,,192085.8303,,,,
5/15/2012,1769,521,373533,716.9539347,,,0,1.160999488,0.03197556,,0,,15.7,,26050,140.6535455,,26050,,88.62549237,,,,,,6760050,491,962,76276.58611,,81.49275295,,12.25258409,,78396.02834,,,,
5/16/2012,1583,502,374837,746.687251,,,0,1.156350355,0.039781312,,0,,20.01,,25100,135.0228072,,25100,,73.86875383,,,,,,6785150,503,992,91854.12841,,95.34650822,,11.98840755,,94583.73616,,,,
5/17/2012,1734,501,418245,834.8203593,,,0,1.156350355,0.042762895,,0,,25.7005,,25050,134.2581716,,25050,,114.3135421,,,,,,6810200,601,1188,59574.74392,,52.4723287,,10.24025797,,62337.12649,,,,
5/18/2012,1616,453,493629,1089.688742,,,0,1.156350355,0.057264173,,0,,34.01491855,,22650,120.9927044,,22650,,86.63043619,,,,,,6832850,594,1163,78873.54954,,126.7350445,,10.00278096,,147392.8568,,,,
5/19/2012,1601,515,401916,780.4194175,,,0,1.12705904,0.037907609,,0,,20.92500005,,25750,137.035984,,25750,,191.0175644,,,,,,6858600,552,1085,35905.59863,,35.38913189,,10.38246899,,38397.2081,,,,
5/20/2012,1854,606,391361,645.810231,,,0,0.978879446,0.036024845,,0,,23.2,,30300,160.5408701,,30300,,119.0826327,,,,,,6888900,644,1264,57849.74557,,49.23839336,,11.05966966,,62237.3292,,,,
5/21/2012,2069,617,563361,913.0648298,,,0,0.978879446,0.043974745,,0,,31.88169005,,30850,162.7262546,,30850,,79.41952338,,,,,,6919750,725,1426,87129.07993,,74.11815991,,10.12199947,,105692.496,,,,
5/22/2012,2026,636,431203,677.9921384,,,0,0.978879446,0.040649691,,0,,26.341,,31800,166.9699563,,31800,,153.6646305,,,,,,6951550,648,1276,45238.45192,,38.90870784,,10.25257049,,49647.5112,,,,
5/23/2012,1966,601,477656,794.7687188,,,0,1.053742398,0.056050127,,0,,38.1701364,,30050,157.1022402,,30050,,79.77801781,,,,,,6981600,681,1340,87512.82861,,69.74199547,,10.11668246,,93454.27393,,,,
5/24/2012,1933,662,500698,756.3413897,,,0,1.063931685,0.050899994,,0,,34.76469622,,33100,172.2311717,,33100,,182.7418955,,,,,,7014700,683,1339,38385.83364,,32.2628352,,10.13150698,,43199.93634,,,,
5/25/2012,2146,686,459628,670.0116618,,,0,1.063931685,0.043733681,,0,,33.5,,34300,177.6067527,,34300,,132.8322134,,,,,,7049000,766,1510,53066.94678,,38.35006668,,8.9787432,,57908.60068,,,,
